tariff_code,tariff_name,package_code,primary_package_name,package_names,payor_buckets,organization_names,case_count_total,distinct_amount_count_total,min_amount_total,max_amount_total,all_observed_amounts,daycare_case_count,daycare_distinct_amount_count,daycare_min_amount,daycare_max_amount,daycare_observed_amounts,general_case_count,general_distinct_amount_count,general_min_amount,general_max_amount,general_observed_amounts,twin_case_count,twin_distinct_amount_count,twin_min_amount,twin_max_amount,twin_observed_amounts,single_case_count,single_distinct_amount_count,single_min_amount,single_max_amount,single_observed_amounts,deluxe_case_count,deluxe_distinct_amount_count,deluxe_min_amount,deluxe_max_amount,deluxe_observed_amounts,unknown_case_count,unknown_distinct_amount_count,unknown_min_amount,unknown_max_amount,unknown_observed_amounts
TR288,KIMSI-2023(C),ORT5511,TOTAL KNEE REPLACEMENT (TKR) - RIGHT,TOTAL KNEE REPLACEMENT (TKR) - RIGHT,Non-GIPSA Insurance,GENERALI CENTRAL INSURANCE CO. LTD. | INDUSIND GENERAL INSURANCE CO. LTD. | TATA AIG GENERAL INSURANCE CO. LTD.,5,5,228500,319600,228500.00 | 235500.00 | 263500.00 | 277600.00 | 319600.00,0,0,,,,1,1,235500,235500,235500,2,2,228500,277600,228500.00 | 277600.00,2,2,263500,319600,263500.00 | 319600.00,0,0,,,,0,0,,,
TR288,KIMSI-2023(C),ORT5531,TOTAL KNEE REPLACEMENT (TKR) - BILATERAL,TOTAL KNEE REPLACEMENT (TKR) - BILATERAL | TOTAL KNEE REPLACEMENT- BILATERAL,Non-GIPSA Insurance,GENERALI CENTRAL INSURANCE CO. LTD. | VIDAL HEALTH INSURANCE TPA PVT. LTD.,2,2,202100,342750,202100.00 | 342750.00,0,0,,,,1,1,202100,202100,202100,0,0,,,,1,1,342750,342750,342750,0,0,,,,0,0,,,
TR288,KIMSI-2023(C),ORT5535,ROBOTIC TKR - UNILATERAL,ROBOTIC TKR - UNILATERAL,Non-GIPSA Insurance,TATA AIG GENERAL INSURANCE CO. LTD.,1,1,380000,380000,380000,0,0,,,,0,0,,,,0,0,,,,1,1,380000,380000,380000,0,0,,,,0,0,,,
TR288,KIMSI-2023(C),PRC0002,TOTAL KNEE REPLACEMENT (TKR) - RIGHT,TOTAL KNEE REPLACEMENT (TKR) - RIGHT | TOTAL KNEE REPLACEMENT (TKR) UNILATERAL - RIGHT | TOTAL KNEE REPLACEMENT- UNILATERAL,Non-GIPSA Insurance,GENERALI CENTRAL INSURANCE CO. LTD. | INDUSIND GENERAL INSURANCE CO. LTD. | PARAMOUNT HEALTH SERVICES & INSURANCE TPA PVT. LTD. | TATA AIG GENERAL INSURANCE CO. LTD. | VIDAL HEALTH INSURANCE TPA PVT. LTD.,9,6,134900,277600,134900.00 | 151800.00 | 194000.00 | 228500.00 | 235500.00 | 277600.00,0,0,,,,4,2,194000,235500,194000.00 | 235500.00,5,5,134900,277600,134900.00 | 151800.00 | 194000.00 | 228500.00 | 277600.00,0,0,,,,0,0,,,,0,0,,,
TR288,KIMSI-2023(C),PRC0856,TOTAL KNEE REPLACEMENT (TKR) - LEFT,TOTAL KNEE REPLACEMENT (TKR) - LEFT | TOTAL KNEE REPLACEMENT (TKR) UNILATERAL - LEFT | TOTAL KNEE REPLACEMENT- UNILATERAL,Non-GIPSA Insurance,FAMILY HEALTH PLAN INSURANCE TPA LTD. | GENERALI CENTRAL INSURANCE CO. LTD. | PARAMOUNT HEALTH SERVICES & INSURANCE TPA PVT. LTD. | TATA AIG GENERAL INSURANCE CO. LTD. | VIDAL HEALTH INSURANCE TPA PVT. LTD. | VOLO HEALTH INSURANCE TPA PVT. LTD.,7,4,134900,263500,134900.00 | 151800.00 | 235500.00 | 263500.00,0,0,,,,1,1,235500,235500,235500,2,2,134900,151800,134900.00 | 151800.00,4,1,263500,263500,263500,0,0,,,,0,0,,,
TR288,KIMSI-2023(C),SGA5162,APPENDECTOMY -LAP,APPENDECTOMY -LAP | APPENDECTOMY LAPAROSCOPIC | APPENDICECTOMY-LAP PACKAGE,Non-GIPSA Insurance,FAMILY HEALTH PLAN INSURANCE TPA LTD. | GENERALI CENTRAL INSURANCE CO. LTD. | INDUSIND GENERAL INSURANCE CO. LTD. | TATA AIG GENERAL INSURANCE CO. LTD. | VIDAL HEALTH INSURANCE TPA PVT. LTD.,6,5,97900,145000,115000.00 | 126200.00 | 128000.00 | 145000.00 | 97900.00,0,0,,,,2,2,115000,126200,115000.00 | 126200.00,1,1,128000,128000,128000,3,3,97900,145000,115000.00 | 145000.00 | 97900.00,0,0,,,,0,0,,,
TR288,KIMSI-2023(C),SGA5166,CHOLECYSTECTOMY LAPAROSCOPIC,CHOLECYSTECTOMY LAPAROSCOPIC | CHOLECYSTECTOMY- LAP Package | LAP CHOLECYSTECTOMY | LAPAROSCOPIC CHOLECYSTECTOMY,Non-GIPSA Insurance,GENERALI CENTRAL INSURANCE CO. LTD. | INDUSIND GENERAL INSURANCE CO. LTD. | TATA AIG GENERAL INSURANCE CO. LTD.,5,3,136000,188500,136000.00 | 184000.00 | 188500.00,0,0,,,,1,1,136000,136000,136000,1,1,184000,184000,184000,3,1,188500,188500,188500,0,0,,,,0,0,,,
TR288,KIMSI-2023(C),SGA5340,HIGH FISTULECTOMY,HIGH FISTULECTOMY,Non-GIPSA Insurance,GENERALI CENTRAL INSURANCE CO. LTD. | TATA AIG GENERAL INSURANCE CO. LTD.,3,3,84000,118500,101000.00 | 118500.00 | 84000.00,0,0,,,,0,0,,,,2,2,84000,101000,101000.00 | 84000.00,1,1,118500,118500,118500,0,0,,,,0,0,,,
TR288,KIMSI-2023(C),URO0023,DJ STENT REMOVAL,DJ STENT REMOVAL | DJ STENT REMOVAL 1 | DJ STENT REMOVAL UNILATERAL,Non-GIPSA Insurance,FAMILY HEALTH PLAN INSURANCE TPA LTD. | INDUSIND GENERAL INSURANCE CO. LTD. | TATA AIG GENERAL INSURANCE CO. LTD. | VIDAL HEALTH INSURANCE TPA PVT. LTD.,9,2,16600,26500,16600.00 | 26500.00,0,0,,,,2,1,26500,26500,26500,0,0,,,,0,0,,,,0,0,,,,7,2,16600,26500,16600.00 | 26500.00
TR288,KIMSI-2023(C),URO5011,URSL,URSL | URSL + DJ STENTING | URSL + DJ STENTING - G I,Non-GIPSA Insurance,GENERALI CENTRAL INSURANCE CO. LTD. | INDUSIND GENERAL INSURANCE CO. LTD. | PARAMOUNT HEALTH SERVICES & INSURANCE TPA PVT. LTD. | TATA AIG GENERAL INSURANCE CO. LTD.,13,7,103000,147200,103000.00 | 112500.00 | 118000.00 | 119200.00 | 121500.00 | 127000.00 | 147200.00,0,0,,,,1,1,103000,103000,103000,2,2,103000,112500,103000.00 | 112500.00,9,4,118000,147200,118000.00 | 121500.00 | 127000.00 | 147200.00,0,0,,,,1,1,119200,119200,119200
TR288,KIMSI-2023(C),URO5116,LASER RIRS,LASER RIRS | RIRS - UNILATERAL | RIRS UNILATERAL,Non-GIPSA Insurance,INDUSIND GENERAL INSURANCE CO. LTD. | PARAMOUNT HEALTH SERVICES & INSURANCE TPA PVT. LTD. | TATA AIG GENERAL INSURANCE CO. LTD.,5,3,157500,189000,157500.00 | 173500.00 | 189000.00,0,0,,,,3,1,157500,157500,157500,1,1,173500,173500,173500,0,0,,,,0,0,,,,1,1,189000,189000,189000
TR288,KIMSI-2023(C),URO5196,CYSTOSCOPY URS WITH DJ STENTING UNILATERAL,CYSTOSCOPY URS WITH DJ STENTING UNILATERAL,Non-GIPSA Insurance,FAMILY HEALTH PLAN INSURANCE TPA LTD. | PARAMOUNT HEALTH SERVICES & INSURANCE TPA PVT. LTD.,3,2,57300,71600,57300.00 | 71600.00,0,0,,,,2,1,57300,57300,57300,0,0,,,,1,1,71600,71600,71600,0,0,,,,0,0,,,
TR288,KIMSI-2023(C),URO5363,PROSTATE REMOVAL- TURP,PROSTATE REMOVAL- TURP,Non-GIPSA Insurance,VIDAL HEALTH INSURANCE TPA PVT. LTD.,1,1,87000,87000,87000,0,0,,,,0,0,,,,0,0,,,,1,1,87000,87000,87000,0,0,,,,0,0,,,
TR288,KIMSI-2023(C),URO5379,URSL,URSL,Non-GIPSA Insurance,INDUSIND GENERAL INSURANCE CO. LTD.,2,1,103000,103000,103000,0,0,,,,2,1,103000,103000,103000,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR288,KIMSI-2023(C),URO5414,URS (THERAPEUTIC),URS (THERAPEUTIC),Non-GIPSA Insurance,PARAMOUNT HEALTH SERVICES & INSURANCE TPA PVT. LTD.,2,2,50900,63700,50900.00 | 63700.00,0,0,,,,1,1,50900,50900,50900,0,0,,,,1,1,63700,63700,63700,0,0,,,,0,0,,,
TR288,KIMSI-2023(C),VAS0048,POPLITEAL ANGIOPLASTY-CO2 PROCEDURE,POPLITEAL ANGIOPLASTY-CO2 PROCEDURE,Non-GIPSA Insurance,PARAMOUNT HEALTH SERVICES & INSURANCE TPA PVT. LTD.,1,1,191000,191000,191000,0,0,,,,1,1,191000,191000,191000,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR288,KIMSI-2023(C),VAS75,LASER ABLATION OF VARICOSE VEIN,LASER ABLATION OF VARICOSE VEIN,Non-GIPSA Insurance,GOOD HEALTH INSURANCE TPA LTD.,1,1,89800,89800,89800,0,0,,,,1,1,89800,89800,89800,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),CAR0122,CORONARY ANGIOGRAM (CAG),CORONARY ANGIOGRAM (CAG),Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,5,2,21000,38000,21000.00 | 38000.00,0,0,,,,1,1,21000,21000,21000,0,0,,,,0,0,,,,0,0,,,,4,2,21000,38000,21000.00 | 38000.00
TR289,BAJA_HYD_23(C),CAR0126,PPI - SINGLE CHAMBER,PPI - SINGLE CHAMBER,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,135000,135000,135000,0,0,,,,1,1,135000,135000,135000,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),CAR5154,CORONARY ANGIOPLASTY (PTCA) - SINGLE VESSEL,CORONARY ANGIOPLASTY (PTCA) - SINGLE VESSEL | PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY),Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,14,4,164800,252300,164800.00 | 197760.00 | 237415.00 | 252300.00,0,0,,,,3,1,164800,164800,164800,2,1,197760,197760,197760,5,1,237415,237415,237415,0,0,,,,4,4,164800,252300,164800.00 | 197760.00 | 237415.00 | 252300.00
TR289,BAJA_HYD_23(C),ENT5038,ADENOIDECTOMY,ADENOIDECTOMY,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,79000,79000,79000,0,0,,,,0,0,,,,0,0,,,,1,1,79000,79000,79000,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),GAS5010,UMBLICAL HERNIOPLASTY,UMBLICAL HERNIOPLASTY,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,120000,120000,120000,0,0,,,,1,1,120000,120000,120000,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),GYN5093,OVARIAN CYSTECTOMY (OPEN/LAP),OVARIAN CYSTECTOMY (OPEN/LAP),Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,140000,140000,140000,0,0,,,,0,0,,,,0,0,,,,1,1,140000,140000,140000,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),GYN5117,HYSTEROSCOPIC POLYPECTOMY,HYSTEROSCOPIC POLYPECTOMY,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,54000,54000,54000,0,0,,,,0,0,,,,1,1,54000,54000,54000,0,0,,,,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),GYN5133,LAVH (LAPAROSCOPIC ASSISTED VAGINAL HYSTERECTOMY),LAVH (LAPAROSCOPIC ASSISTED VAGINAL HYSTERECTOMY) | LAVH (LAPAROSCOPIC HYSTERECTOMY),Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,2,1,259000,259000,259000,0,0,,,,0,0,,,,0,0,,,,2,1,259000,259000,259000,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),GYN5187,OVARIAN CYSTECTOMY (OPEN/LAP),OVARIAN CYSTECTOMY (OPEN/LAP),Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,140000,140000,140000,0,0,,,,0,0,,,,0,0,,,,1,1,140000,140000,140000,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),GYN5219,CAESARIAN DELIVERY (LSCS),CAESARIAN DELIVERY (LSCS),Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,3,3,126000,163500,126000.00 | 145000.00 | 163500.00,0,0,,,,0,0,,,,1,1,145000,145000,145000,2,2,126000,163500,126000.00 | 163500.00,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),GYN5229,ABDOMINAL HYSTERECTOMY,ABDOMINAL HYSTERECTOMY,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,3,1,180000,180000,180000,0,0,,,,0,0,,,,0,0,,,,3,1,180000,180000,180000,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),GYN5324,NORMAL DELIVERY,NORMAL DELIVERY,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,168200,168200,168200,0,0,,,,0,0,,,,0,0,,,,1,1,168200,168200,168200,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),ORT5383,TOTAL HIP REPLACEMENT (THR),TOTAL HIP REPLACEMENT (THR),Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,2,2,168000,210000,168000.00 | 210000.00,0,0,,,,1,1,168000,168000,168000,1,1,210000,210000,210000,0,0,,,,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),ORT5461,Open Reduction Internal Fixation,Open Reduction Internal Fixation,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,160000,160000,160000,0,0,,,,0,0,,,,0,0,,,,1,1,160000,160000,160000,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),ORT5467,Open Reduction Internal Fixation,Open Reduction Internal Fixation,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,192000,192000,192000,0,0,,,,0,0,,,,1,1,192000,192000,192000,0,0,,,,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),ORT5471,OPEN REDUCTION AND INTERNAL FIXATION OF FOREARM,OPEN REDUCTION AND INTERNAL FIXATION OF FOREARM | OPEN REDUCTION INTERNAL FIXATION,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,2,2,192000,230500,192000.00 | 230500.00,0,0,,,,0,0,,,,0,0,,,,2,2,192000,230500,192000.00 | 230500.00,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),ORT5472,Open Reduction Internal Fixation,Open Reduction Internal Fixation,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,192000,192000,192000,0,0,,,,0,0,,,,0,0,,,,1,1,192000,192000,192000,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),ORT5473,Open Reduction Internal Fixation,Open Reduction Internal Fixation,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,160000,160000,160000,0,0,,,,1,1,160000,160000,160000,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),ORT5510,TOTAL KNEE REPLACEMENT (TKR) - LEFT,TOTAL KNEE REPLACEMENT (TKR) - LEFT,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,20,7,168000,319600,168000.00 | 194000.00 | 210000.00 | 252000.00 | 263500.00 | 277600.00 | 319600.00,0,0,,,,1,1,194000,194000,194000,4,3,168000,277600,168000.00 | 210000.00 | 277600.00,15,4,168000,319600,168000.00 | 252000.00 | 263500.00 | 319600.00,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),ORT5511,TOTAL KNEE REPLACEMENT (TKR) - RIGHT,TOTAL KNEE REPLACEMENT (TKR) - RIGHT | TOTAL KNEE REPLACEMENT (TKR) UNILATERAL - RIGHT,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,10,4,168000,277600,168000.00 | 210000.00 | 252000.00 | 277600.00,0,0,,,,0,0,,,,3,3,168000,277600,168000.00 | 210000.00 | 277600.00,7,3,210000,277600,210000.00 | 252000.00 | 277600.00,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),ORT5531,TOTAL KNEE REPLACEMENT (TKR) - BILATERAL,TOTAL KNEE REPLACEMENT (TKR) - BILATERAL,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,2,1,540000,540000,540000,0,0,,,,0,0,,,,0,0,,,,2,1,540000,540000,540000,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),PRC0002,TOTAL KNEE REPLACEMENT (TKR) - UNILATERAL,TOTAL KNEE REPLACEMENT (TKR) - UNILATERAL | TOTAL KNEE REPLACEMENT (TKR) UNILATERAL - RIGHT,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,4,2,168000,319600,168000.00 | 319600.00,0,0,,,,2,1,168000,168000,168000,0,0,,,,2,1,319600,319600,319600,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),PRC0856,TOTAL KNEE REPLACEMENT (TKR) - UNILATERAL,TOTAL KNEE REPLACEMENT (TKR) - UNILATERAL | TOTAL KNEE REPLACEMENT (TKR) UNILATERAL - LEFT,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,4,4,235500,319600,235500.00 | 252000.00 | 277600.00 | 319600.00,0,0,,,,0,0,,,,1,1,277600,277600,277600,3,3,235500,319600,235500.00 | 252000.00 | 319600.00,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),SGA5132,INCISIONAL HERNIOPLASTY - Unilateral,INCISIONAL HERNIOPLASTY - Unilateral,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,126000,126000,126000,0,0,,,,1,1,126000,126000,126000,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),SGA5162,APPENDECTOMY (OPEN/LAP)- PEDIATRIC/ADULT,APPENDECTOMY (OPEN/LAP)- PEDIATRIC/ADULT,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,2,2,120000,173000,120000.00 | 173000.00,0,0,,,,1,1,120000,120000,120000,0,0,,,,1,1,173000,173000,173000,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),SGA5166,CHOLECYSTECTOMY (OPEN/LAP)- PEDIATRIC/ADULT,CHOLECYSTECTOMY (OPEN/LAP)- PEDIATRIC/ADULT | LAP. CHOLECYSTECTOMY,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,4,2,107120,154500,107120.00 | 154500.00,0,0,,,,3,1,107120,107120,107120,0,0,,,,1,1,154500,154500,154500,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),SGA5231,APPENDECTOMY (OPEN/LAP)- PEDIATRIC/ADULT,APPENDECTOMY (OPEN/LAP)- PEDIATRIC/ADULT,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,2,2,120000,173000,120000.00 | 173000.00,0,0,,,,1,1,120000,120000,120000,0,0,,,,1,1,173000,173000,173000,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),SGA5246,MASTECTOMY (RADICAL) OR MODIFIED RADICAL MASTECTOMY,MASTECTOMY (RADICAL) OR MODIFIED RADICAL MASTECTOMY,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,2,1,180000,180000,180000,0,0,,,,2,1,180000,180000,180000,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),SGA5339,FISSURECTOMY WITH SPHINCTEROTOMY,FISSURECTOMY WITH SPHINCTEROTOMY,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,105600,105600,105600,0,0,,,,0,0,,,,1,1,105600,105600,105600,0,0,,,,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),SGA5340,FISTULECTOMY - HIGH END,FISTULECTOMY - HIGH END,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,82000,82000,82000,0,0,,,,0,0,,,,0,0,,,,1,1,82000,82000,82000,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),SGA5342,FISTULECTOMY_LOW END,FISTULECTOMY_LOW END,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,123400,123400,123400,0,0,,,,0,0,,,,0,0,,,,1,1,123400,123400,123400,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),SGA5415,ANATOMICAL REPAIR OF VENTRAL HERNIA,ANATOMICAL REPAIR OF VENTRAL HERNIA,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,173000,173000,173000,0,0,,,,0,0,,,,0,0,,,,1,1,173000,173000,173000,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),SGA5633,INGUINAL HERNIA - UNILATERAL,INGUINAL HERNIA - UNILATERAL,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,173000,173000,173000,0,0,,,,0,0,,,,0,0,,,,1,1,173000,173000,173000,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),SGA5637,INGUINAL HERNIOPLASTY - BILATERAL,INGUINAL HERNIOPLASTY - BILATERAL,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,2,2,144000,173000,144000.00 | 173000.00,0,0,,,,0,0,,,,1,1,144000,144000,144000,0,0,,,,1,1,173000,173000,173000,0,0,,,
TR289,BAJA_HYD_23(C),SGA5700,LAP. UMBILICAL HERNIA - PA,LAP. UMBILICAL HERNIA - PA,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,144000,144000,144000,0,0,,,,0,0,,,,1,1,144000,144000,144000,0,0,,,,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),URO5005,TURP,TURP,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,121000,121000,121000,0,0,,,,1,1,121000,121000,121000,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),URO5011,URSL - UNILATERAL,URSL - UNILATERAL,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,96000,96000,96000,0,0,,,,1,1,96000,96000,96000,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR289,BAJA_HYD_23(C),URO5379,URSL - UNILATERAL,URSL - UNILATERAL,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,1,1,96000,96000,96000,0,0,,,,1,1,96000,96000,96000,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),CAR0122,CORONARY ANGIOGRAM (CAG),CORONARY ANGIOGRAM (CAG) | CORONARY ANGIOGRAM (CAG) - CAT - 1 | CORONARY ANGIOGRAM (CAG) - CAT-1,GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD. | THE NEW INDIA ASSURANCE CO. LTD. | THE ORIENTAL INSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,104,2,17100,18000,17100.00 | 18000.00,0,0,,,,16,2,17100,18000,17100.00 | 18000.00,10,1,17100,17100,17100,17,1,17100,17100,17100,0,0,,,,61,2,17100,18000,17100.00 | 18000.00
TR290,KIMI_GIPS_24(C),CAR0126,PPI (PERMANENT PACEMAKER IMPLANTATION) - SINGLE CHAMBER,PPI (PERMANENT PACEMAKER IMPLANTATION) - SINGLE CHAMBER,GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD.,1,1,103700,103700,103700,0,0,,,,0,0,,,,0,0,,,,1,1,103700,103700,103700,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),CAR0127,PPI - DUAL CHAMBER,PPI - DUAL CHAMBER,GIPSA Insurance,THE ORIENTAL INSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,2,1,83000,83000,83000,0,0,,,,1,1,83000,83000,83000,1,1,83000,83000,83000,0,0,,,,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),CAR0134,EPS AND RFA,EPS AND RFA,GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD.,2,1,98000,98000,98000,0,0,,,,2,1,98000,98000,98000,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),CAR5087,PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) WITH TWO VESSELS,PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) WITH TWO VESSELS,GIPSA Insurance,UNITED INDIA INSURANCE CO. LTD.,1,1,175000,175000,175000,0,0,,,,1,1,175000,175000,175000,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),CAR5145,PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY),PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY),GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,3,2,130200,146500,130200.00 | 146500.00,0,0,,,,1,1,130200,130200,130200,0,0,,,,1,1,146500,146500,146500,0,0,,,,1,1,146500,146500,146500
TR290,KIMI_GIPS_24(C),CAR5153,CORONARY ANGIOGRAM (CAG) - CAT-3,CORONARY ANGIOGRAM (CAG) - CAT-3,GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD.,1,1,22000,22000,22000,0,0,,,,0,0,,,,1,1,22000,22000,22000,0,0,,,,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),CAR5154,PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY),PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) | PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) - 1 VESSEL,GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD. | THE NEW INDIA ASSURANCE CO. LTD. | THE ORIENTAL INSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,94,3,130200,162800,130200.00 | 146500.00 | 162800.00,0,0,,,,16,1,130200,130200,130200,27,2,130200,146500,130200.00 | 146500.00,40,3,130200,162800,130200.00 | 146500.00 | 162800.00,0,0,,,,11,3,130200,162800,130200.00 | 146500.00 | 162800.00
